 10.400, 1.2265, 0.02723, 0.02014,-0.0311,0.0049,1.0000,-4.9746, 0.0000, 0.0000, 0.0000, 0.2623
 10.600, 1.2264, 0.02885, 0.02187,-0.0293,0.0050,1.0000,-5.0653, 0.0000, 0.0000, 0.0000, 0.2605
 10.800, 1.2252, 0.03064, 0.02377,-0.0277,0.0050,1.0000,-5.1454, 0.0000, 0.0000, 0.0000, 0.2588
 11.000, 1.2232, 0.03258, 0.02583,-0.0261,0.0050,1.0000,-5.2156, 0.0000, 0.0000, 0.0000, 0.2572
 11.200, 1.2205, 0.03464, 0.02800,-0.0245,0.0051,1.0000,-5.2755, 0.0000, 0.0000, 0.0000, 0.2557
 11.400, 1.2170, 0.03689, 0.03037,-0.0231,0.0051,1.0000,-5.3223, 0.0000, 0.0000, 0.0000, 0.2542
 11.600, 1.2130, 0.03934, 0.03294,-0.0216,0.0052,1.0000,-5.3488, 0.0000, 0.0000, 0.0000, 0.2527
 11.800, 1.2126, 0.04149, 0.03522,-0.0205,0.0053,1.0000,-5.4166, 0.0000, 0.0000, 0.0000, 0.2514
 12.000, 1.2172, 0.04313, 0.03693,-0.0198,0.0054,1.0000,-5.5523, 0.0000, 0.0000, 0.0000, 0.2504
 12.200, 1.2217, 0.04478, 0.03867,-0.0192,0.0055,1.0000,-5.6894, 0.0000, 0.0000, 0.0000, 0.2495
 12.400, 1.2254, 0.04653, 0.04050,-0.0186,0.0056,1.0000,-5.8213, 0.0000, 0.0000, 0.0000, 0.2487
 12.600, 1.2290, 0.04828, 0.04234,-0.0181,0.0057,1.0000,-5.9509, 0.0000, 0.0000, 0.0000, 0.2478
 12.800, 1.2323, 0.05012, 0.04426,-0.0176,0.0059,1.0000,-6.0750, 0.0000, 0.0000, 0.0000, 0.2470
 13.000, 1.2347, 0.05213, 0.04638,-0.0172,0.0061,1.0000,-6.1837, 0.0000, 0.0000, 0.0000, 0.2463
 13.200, 1.2370, 0.05427, 0.04865,-0.0166,0.0064,1.0000,-6.2677, 0.0000, 0.0000, 0.0000, 0.2454
 13.400, 1.2377, 0.05693, 0.05155,-0.0155,0.0070,1.0000,-6.2440, 0.0000, 0.0000, 0.0000, 0.2441
 13.600, 1.2325, 0.06098, 0.05595,-0.0138,0.0081,1.0000,-6.0612, 0.0000, 0.0000, 0.0000, 0.2425
 13.800, 1.2229, 0.06528, 0.06051,-0.0133,0.0089,1.0000,-5.9463, 0.0000, 0.0000, 0.0000, 0.2419
 14.000, 1.2113, 0.06968, 0.06512,-0.0135,0.0094,1.0000,-5.8634, 0.0000, 0.0000, 0.0000, 0.2418
 14.200, 1.1980, 0.07424, 0.06988,-0.0143,0.0097,1.0000,-5.7883, 0.0000, 0.0000, 0.0000, 0.2422
 14.400, 1.1836, 0.07896, 0.07478,-0.0155,0.0100,1.0000,-5.7126, 0.0000, 0.0000, 0.0000, 0.2430
 14.600, 1.1685, 0.08406, 0.08004,-0.0172,0.0103,1.0000,-5.6340, 0.0000, 0.0000, 0.0000, 0.2443
 14.800, 1.1529, 0.08948, 0.08563,-0.0193,0.0105,1.0000,-5.5500, 0.0000, 0.0000, 0.0000, 0.2460
 15.000, 1.1372, 0.09521, 0.09151,-0.0219,0.0106,1.0000,-5.4588, 0.0000, 0.0000, 0.0000, 0.2481


